date,open,high,low,close,volume
2026-07-02 14:56:00,307.78,307.89,307.75,307.83,86688.0
2026-07-02 14:57:00,307.84,307.87,307.6,307.87,94397.0
2026-07-02 14:58:00,307.88,308.09,307.77,307.82,124210.0
2026-07-02 14:59:00,307.82,307.93,307.64,307.64,78336.0
2026-07-02 15:00:00,307.66,308.18,307.6,308.0,91369.0
2026-07-02 15:01:00,308.01,308.08,307.8,307.95,99263.0
2026-07-02 15:02:00,307.92,307.98,307.77,307.85,76490.0
2026-07-02 15:03:00,307.85,307.97,307.85,307.93,68184.0
2026-07-02 15:04:00,307.93,307.95,307.38,307.43,119712.0
2026-07-02 15:05:00,307.44,307.74,307.44,307.74,69905.0
2026-07-02 15:06:00,307.76,308.05,307.73,307.93,114076.0
2026-07-02 15:07:00,307.94,308.22,307.94,308.19,112855.0
2026-07-02 15:08:00,308.2,308.2,308.07,308.14,78574.0
2026-07-02 15:09:00,308.13,308.23,308.08,308.08,90932.0
2026-07-02 15:10:00,308.07,308.3,308.04,308.29,104716.0
2026-07-02 15:11:00,308.28,308.32,308.13,308.13,89287.0
2026-07-02 15:12:00,308.14,308.15,307.87,307.95,69809.0
2026-07-02 15:13:00,307.92,308.02,307.8,307.8,73382.0
2026-07-02 15:14:00,307.8,307.88,307.66,307.81,73672.0
2026-07-02 15:15:00,307.79,307.79,307.45,307.52,83812.0
2026-07-02 15:16:00,307.51,307.84,307.51,307.78,101204.0
2026-07-02 15:17:00,307.77,307.97,307.76,307.91,84409.0
2026-07-02 15:18:00,307.91,307.95,307.77,307.84,84826.0
2026-07-02 15:19:00,307.83,308.05,307.81,307.93,99728.0
2026-07-02 15:20:00,307.93,307.96,307.8,307.82,66403.0
2026-07-02 15:21:00,307.82,307.88,307.7,307.77,90971.0
2026-07-02 15:22:00,307.77,307.77,307.5,307.63,110024.0
2026-07-02 15:23:00,307.62,307.65,307.47,307.52,127051.0
2026-07-02 15:24:00,307.54,307.67,307.5,307.63,91415.0
2026-07-02 15:25:00,307.63,307.65,307.54,307.6,102101.0
2026-07-02 15:26:00,307.59,307.61,307.42,307.43,92383.0
2026-07-02 15:27:00,307.42,307.51,307.31,307.51,92672.0
2026-07-02 15:28:00,307.5,307.53,307.37,307.37,101577.0
2026-07-02 15:29:00,307.36,307.55,307.27,307.42,98779.0
2026-07-02 15:30:00,307.44,307.75,307.35,307.73,109261.0
2026-07-02 15:31:00,307.75,307.83,307.68,307.8,144554.0
2026-07-02 15:32:00,307.79,307.98,307.73,307.95,124745.0
2026-07-02 15:33:00,307.98,308.13,307.98,308.07,130611.0
2026-07-02 15:34:00,308.08,308.16,308.04,308.05,94593.0
2026-07-02 15:35:00,308.05,308.15,308.02,308.09,118268.0
2026-07-02 15:36:00,308.07,308.21,307.96,308.18,157177.0
2026-07-02 15:37:00,308.2,308.36,308.14,308.36,127018.0
2026-07-02 15:38:00,308.37,308.51,308.16,308.17,175604.0
2026-07-02 15:39:00,308.17,308.3,308.08,308.26,134706.0
2026-07-02 15:40:00,308.27,308.46,308.22,308.29,137751.0
2026-07-02 15:41:00,308.29,308.42,308.23,308.38,133164.0
2026-07-02 15:42:00,308.38,308.38,308.13,308.19,214768.0
2026-07-02 15:43:00,308.18,308.28,307.87,307.87,160750.0
2026-07-02 15:44:00,307.83,308.03,307.79,307.97,178037.0
2026-07-02 15:45:00,307.99,308.04,307.72,307.74,158471.0
2026-07-02 15:46:00,307.73,307.76,307.55,307.75,123484.0
2026-07-02 15:47:00,307.73,307.82,307.55,307.55,102845.0
2026-07-02 15:48:00,307.56,307.71,307.22,307.71,172208.0
2026-07-02 15:49:00,307.71,307.75,307.43,307.53,183802.0
2026-07-02 15:50:00,307.61,309.2,307.54,307.73,369519.0
2026-07-02 15:51:00,307.76,308.12,307.74,307.99,272217.0
2026-07-02 15:52:00,307.97,308.23,307.93,308.09,222816.0
2026-07-02 15:53:00,308.18,308.31,308.04,308.31,332885.0
2026-07-02 15:54:00,308.32,308.55,307.89,308.04,318358.0
2026-07-02 15:55:00,308.04,309.25,307.75,309.17,556325.0
2026-07-02 15:56:00,309.2,309.28,308.93,309.14,477999.0
2026-07-02 15:57:00,309.14,309.42,308.96,309.12,80673.0
2026-07-02 15:58:00,309.11,309.21,308.71,308.74,81676.0
2026-07-02 15:59:00,308.75,308.96,308.11,308.27,101399.0
2026-07-06 09:30:00,307.64,308.54,307.0,308.21,47165.0
2026-07-06 09:31:00,308.18,308.78,307.71,307.75,232205.0
2026-07-06 09:32:00,307.68,308.29,307.47,308.29,162777.0
2026-07-06 09:33:00,308.27,308.99,308.15,308.86,241156.0
2026-07-06 09:34:00,308.85,308.95,308.46,308.78,135556.0
2026-07-06 09:35:00,308.71,308.88,308.24,308.52,222662.0
2026-07-06 09:36:00,308.56,309.24,308.44,309.05,249878.0
2026-07-06 09:37:00,309.05,309.33,308.72,309.3,123088.0
2026-07-06 09:38:00,309.3,309.48,308.77,308.77,137882.0
2026-07-06 09:39:00,308.79,309.48,308.74,309.43,97067.0
2026-07-06 09:40:00,309.42,309.9,308.77,308.78,163063.0
2026-07-06 09:41:00,308.79,309.24,308.56,308.56,104308.0
2026-07-06 09:42:00,308.56,308.82,308.1,308.74,163795.0
2026-07-06 09:43:00,308.65,309.43,308.65,309.06,97801.0
2026-07-06 09:44:00,309.06,309.43,308.8,309.22,88805.0
2026-07-06 09:45:00,309.33,309.57,309.0,309.44,115480.0
