date,open,high,low,close,volume
2026-07-06 09:31:00,1.14204,1.14214,1.14194,1.14214,172.0
2026-07-06 09:32:00,1.14214,1.14214,1.14198,1.142,116.0
2026-07-06 09:33:00,1.142,1.14203,1.1419,1.14202,109.0
2026-07-06 09:34:00,1.14202,1.14202,1.14194,1.14198,142.0
2026-07-06 09:35:00,1.14196,1.14198,1.14176,1.14178,141.0
2026-07-06 09:36:00,1.1418,1.14188,1.14177,1.14182,140.0
2026-07-06 09:37:00,1.14183,1.1419,1.14182,1.14188,136.0
2026-07-06 09:38:00,1.14189,1.14202,1.14186,1.14196,126.0
2026-07-06 09:39:00,1.14198,1.14198,1.14186,1.14188,106.0
2026-07-06 09:40:00,1.14188,1.14192,1.14175,1.14176,112.0
2026-07-06 09:41:00,1.14176,1.14181,1.14167,1.14171,90.0
2026-07-06 09:42:00,1.1417,1.14176,1.14166,1.14172,92.0
2026-07-06 09:43:00,1.14172,1.14177,1.14168,1.14175,80.0
2026-07-06 09:44:00,1.14174,1.14176,1.1417,1.14172,78.0
2026-07-06 09:45:00,1.14172,1.14172,1.14138,1.14142,115.0
2026-07-06 09:46:00,1.14142,1.1415,1.14121,1.14142,153.0
2026-07-06 09:47:00,1.14142,1.1415,1.14138,1.14142,111.0
2026-07-06 09:48:00,1.14141,1.14165,1.14136,1.14164,146.0
2026-07-06 09:49:00,1.14164,1.14168,1.14154,1.14158,84.0
2026-07-06 09:50:00,1.14158,1.14168,1.14146,1.14146,102.0
2026-07-06 09:51:00,1.14148,1.14164,1.14146,1.14163,95.0
2026-07-06 09:52:00,1.14162,1.14162,1.14128,1.14128,138.0
2026-07-06 09:53:00,1.14128,1.14133,1.14122,1.14126,126.0
2026-07-06 09:54:00,1.14126,1.14134,1.14118,1.14122,110.0
2026-07-06 09:55:00,1.14121,1.14124,1.14114,1.14118,89.0
2026-07-06 09:56:00,1.14119,1.14119,1.14101,1.14102,109.0
2026-07-06 09:57:00,1.14102,1.14103,1.14085,1.14092,75.0
2026-07-06 09:58:00,1.14092,1.14118,1.14092,1.14118,75.0
2026-07-06 09:59:00,1.14119,1.14136,1.14113,1.14128,145.0
2026-07-06 10:00:00,1.14128,1.14128,1.14108,1.14121,199.0
2026-07-06 10:01:00,1.14122,1.14128,1.14111,1.14124,109.0
2026-07-06 10:02:00,1.14122,1.14133,1.1412,1.14132,127.0
2026-07-06 10:03:00,1.14131,1.1417,1.1413,1.14154,192.0
2026-07-06 10:04:00,1.14156,1.1416,1.14144,1.14145,179.0
2026-07-06 10:05:00,1.14146,1.14168,1.14145,1.14163,139.0
2026-07-06 10:06:00,1.14164,1.14172,1.14158,1.14162,104.0
2026-07-06 10:07:00,1.14162,1.14187,1.14162,1.14172,126.0
2026-07-06 10:08:00,1.14172,1.14183,1.14165,1.14179,195.0
2026-07-06 10:09:00,1.14178,1.1418,1.14172,1.14178,120.0
2026-07-06 10:10:00,1.14179,1.14196,1.14177,1.14186,202.0
2026-07-06 10:11:00,1.14186,1.14188,1.14172,1.14174,79.0
2026-07-06 10:12:00,1.14173,1.14174,1.1416,1.14168,117.0
2026-07-06 10:13:00,1.14168,1.14179,1.14162,1.14178,94.0
2026-07-06 10:14:00,1.14178,1.14202,1.14178,1.14192,119.0
2026-07-06 10:15:00,1.14194,1.14198,1.14172,1.14174,125.0
2026-07-06 10:16:00,1.14174,1.14178,1.14168,1.14172,59.0
2026-07-06 10:17:00,1.14172,1.14187,1.14172,1.14176,153.0
2026-07-06 10:18:00,1.14174,1.14174,1.14168,1.14172,104.0
2026-07-06 10:19:00,1.14169,1.1418,1.14162,1.14178,88.0
2026-07-06 10:20:00,1.14179,1.14184,1.14174,1.14174,85.0
2026-07-06 10:21:00,1.14174,1.14176,1.14164,1.14174,110.0
2026-07-06 10:22:00,1.14174,1.14178,1.1417,1.14174,131.0
2026-07-06 10:23:00,1.14174,1.14178,1.1417,1.14176,97.0
2026-07-06 10:24:00,1.14176,1.14178,1.14162,1.14163,78.0
2026-07-06 10:25:00,1.14164,1.14164,1.14158,1.14163,92.0
2026-07-06 10:26:00,1.14162,1.14164,1.14152,1.14164,102.0
2026-07-06 10:27:00,1.14165,1.1417,1.14158,1.14158,94.0
2026-07-06 10:28:00,1.14158,1.1416,1.14153,1.14154,67.0
2026-07-06 10:29:00,1.14154,1.14154,1.14144,1.14151,103.0
2026-07-06 10:30:00,1.14152,1.14158,1.1415,1.14152,119.0
2026-07-06 10:31:00,1.1415,1.14154,1.14138,1.14149,118.0
2026-07-06 10:32:00,1.14147,1.14156,1.14147,1.14154,82.0
2026-07-06 10:33:00,1.14155,1.14174,1.14152,1.14168,146.0
2026-07-06 10:34:00,1.1417,1.14181,1.14168,1.1418,70.0
2026-07-06 10:35:00,1.1418,1.14184,1.14174,1.14174,115.0
2026-07-06 10:36:00,1.14174,1.14178,1.14169,1.14174,75.0
2026-07-06 10:37:00,1.14173,1.14174,1.14168,1.14174,65.0
2026-07-06 10:38:00,1.14174,1.14177,1.14158,1.14158,122.0
2026-07-06 10:39:00,1.14158,1.14159,1.14144,1.14144,108.0
2026-07-06 10:40:00,1.14143,1.1415,1.14136,1.14138,127.0
2026-07-06 10:41:00,1.14138,1.14152,1.14138,1.14141,98.0
2026-07-06 10:42:00,1.14142,1.14144,1.14133,1.14138,77.0
2026-07-06 10:43:00,1.14137,1.14139,1.14125,1.14125,104.0
2026-07-06 10:44:00,1.14126,1.14129,1.1412,1.14121,131.0
2026-07-06 10:45:00,1.14121,1.14144,1.14116,1.1414,148.0
2026-07-06 10:46:00,1.14142,1.14142,1.1413,1.14133,80.0
2026-07-06 10:47:00,1.14132,1.14132,1.14118,1.14122,67.0
2026-07-06 10:48:00,1.14122,1.14123,1.14118,1.14121,77.0
2026-07-06 10:49:00,1.1412,1.14121,1.14114,1.14114,47.0
2026-07-06 10:50:00,1.14114,1.14133,1.14112,1.14123,132.0
2026-07-06 10:51:00,1.14122,1.1413,1.14118,1.14119,111.0
2026-07-06 10:52:00,1.1412,1.14134,1.14117,1.14132,116.0
2026-07-06 10:53:00,1.14133,1.14143,1.14127,1.1414,136.0
2026-07-06 10:54:00,1.1414,1.14146,1.14139,1.14143,75.0
2026-07-06 10:55:00,1.14142,1.14159,1.14141,1.14159,120.0
2026-07-06 10:56:00,1.14158,1.14163,1.14157,1.1416,62.0
2026-07-06 10:57:00,1.1416,1.14186,1.14148,1.14176,163.0
2026-07-06 10:58:00,1.14175,1.14178,1.14159,1.14159,130.0
2026-07-06 10:59:00,1.1416,1.14173,1.14156,1.14171,138.0
2026-07-06 11:00:00,1.14172,1.14189,1.14168,1.14185,163.0
2026-07-06 11:01:00,1.14186,1.14186,1.14176,1.14179,98.0
2026-07-06 11:02:00,1.1418,1.1419,1.14175,1.14178,146.0
2026-07-06 11:03:00,1.1418,1.14192,1.1418,1.14182,89.0
2026-07-06 11:04:00,1.14182,1.14192,1.1418,1.14188,80.0
2026-07-06 11:05:00,1.14188,1.14196,1.14184,1.14192,72.0
2026-07-06 11:06:00,1.14192,1.14192,1.14181,1.14188,61.0
2026-07-06 11:07:00,1.14188,1.14188,1.14174,1.14174,94.0
2026-07-06 11:08:00,1.14174,1.14194,1.14174,1.14182,88.0
2026-07-06 11:09:00,1.14184,1.14184,1.14175,1.14178,75.0
2026-07-06 11:10:00,1.14178,1.14179,1.14169,1.14174,58.0
2026-07-06 11:11:00,1.14174,1.14174,1.14165,1.14167,103.0
2026-07-06 11:12:00,1.14166,1.14168,1.14159,1.14159,75.0
2026-07-06 11:13:00,1.14158,1.14163,1.14157,1.14158,81.0
2026-07-06 11:14:00,1.14158,1.14169,1.14155,1.14169,75.0
2026-07-06 11:15:00,1.1417,1.14178,1.14169,1.14178,70.0
2026-07-06 11:16:00,1.14176,1.14178,1.14162,1.14162,84.0
2026-07-06 11:17:00,1.14162,1.14176,1.14162,1.14174,74.0
2026-07-06 11:18:00,1.14174,1.14174,1.14163,1.14168,55.0
2026-07-06 11:19:00,1.14169,1.14174,1.14158,1.14159,86.0
