date,open,high,low,close,volume
2026-07-06 09:55:00,1.33452,1.33462,1.33447,1.3346,289.0
2026-07-06 09:56:00,1.3346,1.33464,1.33444,1.33444,261.0
2026-07-06 09:57:00,1.33444,1.33446,1.33423,1.33428,186.0
2026-07-06 09:58:00,1.33428,1.33452,1.33427,1.33452,142.0
2026-07-06 09:59:00,1.33452,1.33461,1.33446,1.33455,164.0
2026-07-06 10:00:00,1.33455,1.33464,1.33437,1.33448,223.0
2026-07-06 10:01:00,1.33448,1.33457,1.33431,1.33453,180.0
2026-07-06 10:02:00,1.33453,1.33472,1.33451,1.33466,167.0
2026-07-06 10:03:00,1.33466,1.33513,1.33465,1.33503,301.0
2026-07-06 10:04:00,1.33503,1.33509,1.33498,1.33501,208.0
2026-07-06 10:05:00,1.33501,1.3353,1.33501,1.33524,285.0
2026-07-06 10:06:00,1.33524,1.33535,1.33521,1.33522,209.0
2026-07-06 10:07:00,1.33522,1.33534,1.33522,1.33522,237.0
2026-07-06 10:08:00,1.33522,1.33531,1.33512,1.33525,274.0
2026-07-06 10:09:00,1.33525,1.3353,1.33519,1.33524,228.0
2026-07-06 10:10:00,1.33524,1.33557,1.33523,1.33548,268.0
2026-07-06 10:11:00,1.33548,1.33551,1.33533,1.33539,198.0
2026-07-06 10:12:00,1.33539,1.33539,1.33521,1.33533,183.0
2026-07-06 10:13:00,1.33533,1.33558,1.33531,1.33557,155.0
2026-07-06 10:14:00,1.33557,1.33594,1.33554,1.33583,213.0
2026-07-06 10:15:00,1.33583,1.33588,1.33551,1.33551,317.0
2026-07-06 10:16:00,1.33551,1.33565,1.33551,1.33558,241.0
2026-07-06 10:17:00,1.33558,1.33571,1.33552,1.33565,201.0
2026-07-06 10:18:00,1.33565,1.33566,1.33553,1.33554,144.0
2026-07-06 10:19:00,1.33554,1.33565,1.33541,1.33563,204.0
2026-07-06 10:20:00,1.33563,1.33579,1.33561,1.33564,246.0
2026-07-06 10:21:00,1.33564,1.33577,1.33558,1.33575,230.0
2026-07-06 10:22:00,1.33575,1.33584,1.33573,1.33581,198.0
2026-07-06 10:23:00,1.33581,1.33583,1.33572,1.33582,146.0
2026-07-06 10:24:00,1.33582,1.33585,1.33563,1.33564,188.0
2026-07-06 10:25:00,1.33564,1.33575,1.33562,1.33575,213.0
2026-07-06 10:26:00,1.33575,1.33575,1.33553,1.33566,245.0
2026-07-06 10:27:00,1.33566,1.33575,1.33562,1.33563,189.0
2026-07-06 10:28:00,1.33563,1.33582,1.3356,1.33581,223.0
2026-07-06 10:29:00,1.33581,1.33581,1.33542,1.33552,232.0
2026-07-06 10:30:00,1.33552,1.33556,1.33533,1.33535,238.0
2026-07-06 10:31:00,1.33535,1.33546,1.33522,1.33537,237.0
2026-07-06 10:32:00,1.33537,1.33551,1.33534,1.33546,223.0
2026-07-06 10:33:00,1.33546,1.33563,1.33542,1.33549,206.0
2026-07-06 10:34:00,1.33549,1.33565,1.33549,1.33562,204.0
2026-07-06 10:35:00,1.33562,1.33565,1.33552,1.33552,215.0
2026-07-06 10:36:00,1.33552,1.33557,1.33542,1.33553,186.0
2026-07-06 10:37:00,1.33553,1.33553,1.33532,1.33533,152.0
2026-07-06 10:38:00,1.33533,1.33544,1.3353,1.33533,193.0
2026-07-06 10:39:00,1.33533,1.33533,1.33511,1.33512,218.0
2026-07-06 10:40:00,1.33512,1.33515,1.33502,1.33507,202.0
2026-07-06 10:41:00,1.33507,1.33515,1.33499,1.33503,238.0
2026-07-06 10:42:00,1.33503,1.33514,1.33495,1.33503,303.0
2026-07-06 10:43:00,1.33503,1.33507,1.33483,1.33486,266.0
2026-07-06 10:44:00,1.33486,1.33492,1.3347,1.33474,259.0
2026-07-06 10:45:00,1.33474,1.33507,1.33471,1.33503,335.0
2026-07-06 10:46:00,1.33503,1.33506,1.3349,1.33494,258.0
2026-07-06 10:47:00,1.33494,1.33494,1.33474,1.33481,212.0
2026-07-06 10:48:00,1.33481,1.33487,1.33479,1.33486,192.0
2026-07-06 10:49:00,1.33486,1.33497,1.33481,1.33481,174.0
2026-07-06 10:50:00,1.33481,1.33501,1.33473,1.33475,308.0
2026-07-06 10:51:00,1.33475,1.3349,1.33475,1.33484,150.0
2026-07-06 10:52:00,1.33484,1.33525,1.33484,1.33524,246.0
2026-07-06 10:53:00,1.33524,1.33534,1.33515,1.33528,301.0
2026-07-06 10:54:00,1.33528,1.33549,1.33525,1.33545,219.0
2026-07-06 10:55:00,1.33545,1.33563,1.33542,1.33557,209.0
2026-07-06 10:56:00,1.33557,1.33558,1.33548,1.33556,155.0
2026-07-06 10:57:00,1.33556,1.33575,1.3353,1.33568,376.0
2026-07-06 10:58:00,1.33568,1.33568,1.33543,1.33545,201.0
2026-07-06 10:59:00,1.33545,1.33562,1.33541,1.33562,184.0
2026-07-06 11:00:00,1.33562,1.33573,1.33554,1.33571,235.0
2026-07-06 11:01:00,1.33571,1.33573,1.33559,1.33564,228.0
2026-07-06 11:02:00,1.33564,1.3359,1.33563,1.33581,262.0
2026-07-06 11:03:00,1.33581,1.33605,1.33581,1.33583,270.0
2026-07-06 11:04:00,1.33583,1.33596,1.33583,1.33586,260.0
2026-07-06 11:05:00,1.33586,1.33596,1.33582,1.33592,243.0
2026-07-06 11:06:00,1.33592,1.33606,1.33585,1.33605,257.0
2026-07-06 11:07:00,1.33605,1.33611,1.33584,1.33584,263.0
2026-07-06 11:08:00,1.33584,1.33593,1.33577,1.33583,303.0
2026-07-06 11:09:00,1.33583,1.33586,1.33574,1.33583,295.0
2026-07-06 11:10:00,1.33583,1.33584,1.33567,1.33573,188.0
2026-07-06 11:11:00,1.33573,1.33576,1.33566,1.33569,191.0
2026-07-06 11:12:00,1.33569,1.3357,1.33553,1.33553,190.0
2026-07-06 11:13:00,1.33553,1.33557,1.33551,1.33554,170.0
2026-07-06 11:14:00,1.33554,1.33568,1.33544,1.33567,238.0
2026-07-06 11:15:00,1.33567,1.33572,1.33563,1.33568,206.0
2026-07-06 11:16:00,1.33568,1.33569,1.33523,1.33523,322.0
2026-07-06 11:17:00,1.33523,1.33545,1.33517,1.33543,305.0
2026-07-06 11:18:00,1.33543,1.33543,1.33524,1.33533,186.0
2026-07-06 11:19:00,1.33533,1.33536,1.3352,1.3352,179.0
2026-07-06 11:20:00,1.3352,1.33535,1.3352,1.33528,227.0
2026-07-06 11:21:00,1.33528,1.33536,1.33525,1.33534,190.0
2026-07-06 11:22:00,1.33534,1.33552,1.33534,1.33547,311.0
2026-07-06 11:23:00,1.33547,1.33559,1.33547,1.33557,147.0
2026-07-06 11:24:00,1.33557,1.33567,1.33545,1.33545,154.0
2026-07-06 11:25:00,1.33545,1.33554,1.33545,1.33551,176.0
2026-07-06 11:26:00,1.33551,1.33556,1.33535,1.3354,265.0
2026-07-06 11:27:00,1.3354,1.33544,1.33529,1.33544,233.0
2026-07-06 11:28:00,1.33544,1.33549,1.33535,1.33539,177.0
2026-07-06 11:29:00,1.33539,1.33556,1.33532,1.33555,246.0
2026-07-06 11:30:00,1.33555,1.33567,1.33553,1.33561,207.0
