time,open,high,low,close,volume
2012-05-21,1.27770,1.28250,1.27240,1.28080,0
2012-05-22,1.28080,1.28170,1.26570,1.26780,0
2012-05-23,1.26800,1.26870,1.25440,1.25860,0
2012-05-24,1.25860,1.26190,1.25150,1.25350,0
2012-05-25,1.25330,1.26020,1.24950,1.25120,0
2012-05-28,1.25710,1.26190,1.25230,1.25390,0
2012-05-29,1.25390,1.25720,1.24610,1.24850,0
2012-05-30,1.24870,1.24940,1.23600,1.23670,0
2012-05-31,1.23690,1.24280,1.23350,1.23590,0
2012-06-01,1.23510,1.24530,1.22870,1.24320,0
2012-06-04,1.24320,1.25100,1.23830,1.24950,0
2012-06-05,1.24950,1.25420,1.24090,1.24500,0
2012-06-06,1.24500,1.25850,1.24380,1.25760,0
2012-06-07,1.25760,1.26240,1.25390,1.25620,0
2012-06-08,1.25640,1.25750,1.24340,1.25040,0
2012-06-11,1.26530,1.26680,1.24630,1.24650,0
2012-06-12,1.24690,1.25290,1.24410,1.25040,0
2012-06-13,1.24980,1.26090,1.24720,1.25640,0
2012-06-14,1.25650,1.26370,1.25400,1.26270,0
2012-06-15,1.26270,1.26640,1.25890,1.26360,0
2012-06-18,1.27410,1.27470,1.25560,1.25760,0
2012-06-19,1.25760,1.27300,1.25670,1.26860,0
2012-06-20,1.26700,1.27420,1.26370,1.27000,0
2012-06-21,1.26990,1.27010,1.25300,1.25460,0
2012-06-22,1.25480,1.25830,1.25170,1.25700,0
2012-06-25,1.25520,1.25590,1.24700,1.25010,0
2012-06-26,1.24990,1.25300,1.24410,1.24910,0
2012-06-27,1.24890,1.25080,1.24430,1.24650,0
2012-06-28,1.24680,1.25200,1.24060,1.24410,0
2012-06-29,1.24400,1.26920,1.24310,1.26600,0
2012-07-02,1.26700,1.26730,1.25660,1.25840,0
2012-07-03,1.25830,1.26270,1.25580,1.26050,0
2012-07-04,1.26050,1.26070,1.25070,1.25260,0
2012-07-05,1.25260,1.25380,1.23630,1.23900,0
2012-07-06,1.23920,1.24010,1.22590,1.22810,0
2012-07-09,1.22660,1.23240,1.22540,1.23130,0
2012-07-10,1.23150,1.23340,1.22330,1.22510,0
2012-07-11,1.22500,1.22960,1.22120,1.22400,0
2012-07-12,1.22420,1.22480,1.21660,1.22000,0
2012-07-13,1.21990,1.22560,1.21610,1.22430,0
2012-07-16,1.22500,1.22900,1.21730,1.22690,0
2012-07-17,1.22700,1.23160,1.21880,1.22870,0
2012-07-18,1.22890,1.23060,1.22150,1.22780,0
2012-07-19,1.22830,1.23230,1.22270,1.22750,0
2012-07-20,1.22720,1.22830,1.21420,1.21540,0
2012-07-23,1.21210,1.21440,1.20650,1.21130,0
2012-07-24,1.21150,1.21380,1.20410,1.20600,0
2012-07-25,1.20610,1.21690,1.20520,1.21490,0
2012-07-26,1.21490,1.23290,1.21160,1.22780,0
2012-07-27,1.22790,1.23900,1.22400,1.23210,0
2012-07-30,1.23010,1.23100,1.22240,1.22560,0
2012-07-31,1.22540,1.23290,1.22470,1.22970,0
2012-08-01,1.22980,1.23360,1.22160,1.22280,0
2012-08-02,1.22280,1.24030,1.21320,1.21830,0
2012-08-03,1.21820,1.23920,1.21650,1.23860,0
2012-08-06,1.23930,1.24430,1.23400,1.24000,0
2012-08-07,1.23980,1.24420,1.23740,1.23970,0
2012-08-08,1.23970,1.24020,1.23250,1.23640,0
2012-08-09,1.23630,1.23870,1.22650,1.23010,0
2012-08-10,1.23030,1.23160,1.22400,1.22880,0
2012-08-13,1.22860,1.23730,1.22600,1.23320,0
2012-08-14,1.23320,1.23850,1.23150,1.23180,0
2012-08-15,1.23180,1.23430,1.22620,1.22860,0
2012-08-16,1.22850,1.23730,1.22540,1.23560,0
2012-08-17,1.23550,1.23820,1.22870,1.23210,0
2012-08-20,1.23380,1.23690,1.22930,1.23450,0
2012-08-21,1.23460,1.24870,1.23430,1.24700,0
2012-08-22,1.24690,1.25380,1.24290,1.25290,0
2012-08-23,1.25300,1.25890,1.25210,1.25640,0
2012-08-24,1.25630,1.25680,1.24800,1.25120,0
2012-08-27,1.25070,1.25350,1.24880,1.24960,0
2012-08-28,1.24960,1.25760,1.24640,1.25640,0
2012-08-29,1.25640,1.25730,1.25170,1.25270,0
2012-08-30,1.25310,1.25640,1.24860,1.25020,0
2012-08-31,1.25050,1.26370,1.24920,1.25760,0
2012-09-03,1.25800,1.26110,1.25580,1.25860,0
2012-09-04,1.25870,1.26280,1.25540,1.25640,0
2012-09-05,1.25660,1.26240,1.24990,1.26000,0
2012-09-06,1.26010,1.26510,1.25600,1.26310,0
2012-09-07,1.26320,1.28280,1.26230,1.28150,0
2012-09-10,1.28060,1.28080,1.27520,1.27580,0
2012-09-11,1.27580,1.28710,1.27550,1.28510,0
2012-09-12,1.28480,1.29360,1.28150,1.28980,0
2012-09-13,1.28990,1.30020,1.28550,1.29850,0
2012-09-14,1.29850,1.31680,1.29790,1.31370,0
2012-09-17,1.31240,1.31720,1.30810,1.31120,0
2012-09-18,1.31130,1.31190,1.30270,1.30440,0
2012-09-19,1.30430,1.30850,1.29910,1.30450,0
2012-09-20,1.30450,1.30590,1.29180,1.29640,0
2012-09-21,1.29650,1.30470,1.29550,1.29710,0
2012-09-24,1.29790,1.29800,1.28890,1.29290,0
2012-09-25,1.29310,1.29700,1.28850,1.29040,0
2012-09-26,1.29030,1.29130,1.28340,1.28720,0
2012-09-27,1.28730,1.29280,1.28280,1.29130,0
2012-09-28,1.29130,1.29590,1.28370,1.28570,0
2012-10-01,1.28140,1.29380,1.28030,1.28860,0
2012-10-02,1.28860,1.29670,1.28780,1.29150,0
2012-10-03,1.29160,1.29370,1.28760,1.29090,0
2012-10-04,1.29080,1.30310,1.29040,1.30170,0
2012-10-05,1.30160,1.30710,1.29920,1.30290,0
2012-10-08,1.30220,1.30250,1.29360,1.29650,0
2012-10-09,1.29670,1.29910,1.28570,1.28820,0
2012-10-10,1.28820,1.29130,1.28340,1.28500,0
2012-10-11,1.28510,1.29510,1.28240,1.29310,0
2012-10-12,1.29290,1.29910,1.29190,1.29530,0
2012-10-15,1.29550,1.29790,1.28890,1.29420,0
2012-10-16,1.29480,1.30980,1.29400,1.30970,0
2012-10-17,1.30950,1.31390,1.30810,1.31150,0
2012-10-18,1.31140,1.31290,1.30540,1.30670,0
2012-10-19,1.30670,1.30760,1.30120,1.30220,0
2012-10-22,1.30230,1.30830,1.30130,1.30630,0
2012-10-23,1.30650,1.30750,1.29500,1.29840,0
2012-10-24,1.29840,1.29970,1.29190,1.29680,0
2012-10-25,1.29690,1.30230,1.29260,1.29400,0
2012-10-26,1.29410,1.29560,1.28810,1.29350,0
2012-10-29,1.29400,1.29430,1.28840,1.29010,0
2012-10-30,1.29020,1.29830,1.28840,1.29620,0
2012-10-31,1.29620,1.30200,1.29440,1.29550,0
2012-11-01,1.29550,1.29820,1.29230,1.29390,0
2012-11-02,1.29400,1.29510,1.28200,1.28410,0
2012-11-05,1.28150,1.28420,1.27660,1.27940,0
2012-11-06,1.27950,1.28260,1.27620,1.28120,0
2012-11-07,1.28120,1.28760,1.27340,1.27700,0
2012-11-08,1.27550,1.27760,1.27160,1.27450,0
2012-11-09,1.27450,1.27900,1.26890,1.27090,0
2012-11-12,1.27100,1.27390,1.26950,1.27080,0
2012-11-13,1.27080,1.27280,1.26590,1.27030,0
2012-11-14,1.27030,1.27780,1.26970,1.27350,0
2012-11-15,1.27350,1.28020,1.27150,1.27790,0
2012-11-16,1.27780,1.27840,1.26890,1.27400,0
2012-11-19,1.27470,1.28200,1.27360,1.28140,0
2012-11-20,1.28120,1.28290,1.27630,1.28160,0
2012-11-21,1.28160,1.28330,1.27350,1.28290,0
2012-11-22,1.28280,1.28990,1.28240,1.28850,0
2012-11-23,1.28820,1.29900,1.28660,1.29760,0
2012-11-26,1.29660,1.29840,1.29410,1.29710,0
2012-11-27,1.29690,1.30090,1.29140,1.29430,0
2012-11-28,1.29410,1.29540,1.28790,1.29520,0
2012-11-29,1.29510,1.30140,1.29370,1.29780,0
2012-11-30,1.29780,1.30270,1.29660,1.29850,0
2012-12-03,1.29820,1.30750,1.29800,1.30510,0
2012-12-04,1.30530,1.31080,1.30430,1.30950,0
2012-12-05,1.30920,1.31260,1.30590,1.30640,0
2012-12-06,1.30670,1.30860,1.29480,1.29690,0
2012-12-07,1.29690,1.29730,1.28750,1.29230,0
2012-12-10,1.28880,1.29460,1.28840,1.29400,0
2012-12-11,1.29390,1.30150,1.29250,1.30050,0
2012-12-12,1.30050,1.30970,1.29920,1.30730,0
2012-12-13,1.30720,1.31000,1.30380,1.30760,0
2012-12-14,1.30750,1.31730,1.30630,1.31600,0
2012-12-17,1.31650,1.31880,1.31420,1.31610,0
2012-12-18,1.31610,1.32380,1.31530,1.32270,0
2012-12-19,1.32280,1.33080,1.32200,1.32250,0
2012-12-20,1.32260,1.32950,1.31870,1.32430,0
2012-12-21,1.32430,1.32520,1.31560,1.31870,0
2012-12-24,1.31740,1.32330,1.31670,1.31850,0
2012-12-25,1.31840,1.32070,1.31680,1.31810,0
2012-12-26,1.31810,1.32540,1.31690,1.32220,0
2012-12-27,1.32220,1.32830,1.31990,1.32350,0
2012-12-28,1.32340,1.32560,1.31640,1.32170,0
2012-12-31,1.32120,1.32350,1.31700,1.31920,0
2013-01-01,1.31900,1.32200,1.31790,1.32000,0
2013-01-02,1.32030,1.32990,1.31550,1.31840,0
2013-01-03,1.31840,1.31900,1.30450,1.30480,0
2013-01-04,1.30470,1.30890,1.29960,1.30660,0
2013-01-07,1.30750,1.31190,1.30150,1.31160,0
2013-01-08,1.31140,1.31400,1.30550,1.30800,0
2013-01-09,1.30800,1.30950,1.30350,1.30630,0
2013-01-10,1.30480,1.32680,1.30360,1.32670,0
2013-01-11,1.32710,1.33650,1.32470,1.33420,0
2013-01-14,1.33590,1.34040,1.33340,1.33830,0
2013-01-15,1.33790,1.33930,1.32630,1.33040,0
2013-01-16,1.33040,1.33250,1.32560,1.32870,0
2013-01-17,1.32880,1.33880,1.32670,1.33770,0
2013-01-18,1.33760,1.33980,1.32780,1.33130,0
2013-01-21,1.33080,1.33320,1.32960,1.33110,0
2013-01-22,1.33120,1.33710,1.32650,1.33210,0
2013-01-23,1.33210,1.33540,1.32620,1.33180,0
2013-01-24,1.33170,1.33920,1.32840,1.33750,0
2013-01-25,1.33750,1.34780,1.33490,1.34570,0
2013-01-28,1.34640,1.34770,1.34230,1.34510,0
2013-01-29,1.34540,1.34970,1.34130,1.34900,0
2013-01-30,1.34890,1.35870,1.34790,1.35640,0
2013-01-31,1.35660,1.35930,1.35390,1.35760,0
2013-02-01,1.35740,1.37110,1.35700,1.36390,0
2013-02-04,1.36540,1.36580,1.35030,1.35080,0
2013-02-05,1.35140,1.35970,1.34570,1.35810,0
2013-02-06,1.35830,1.35960,1.34930,1.35210,0
2013-02-07,1.35210,1.35770,1.33690,1.33960,0
2013-02-08,1.33950,1.34280,1.33500,1.33640,0
2013-02-11,1.33690,1.34270,1.33560,1.34010,0
2013-02-12,1.34040,1.34750,1.33630,1.34520,0
2013-02-13,1.34540,1.35200,1.34250,1.34490,0
2013-02-14,1.34510,1.34550,1.33140,1.33610,0
2013-02-15,1.33570,1.33930,1.33050,1.33570,0
2013-02-18,1.33460,1.33790,1.33200,1.33510,0
2013-02-19,1.33500,1.33960,1.33260,1.33860,0
2013-02-20,1.33870,1.34340,1.32700,1.32830,0
2013-02-21,1.32800,1.32900,1.31600,1.31880,0
2013-02-22,1.31900,1.32440,1.31440,1.31870,0
2013-02-25,1.32150,1.33180,1.30470,1.30580,0
2013-02-26,1.30620,1.31210,1.30170,1.30620,0
2013-02-27,1.30600,1.31470,1.30400,1.31350,0
2013-02-28,1.31370,1.31620,1.30500,1.30560,0
2013-03-01,1.30560,1.31010,1.29650,1.30200,0
2013-03-04,1.30100,1.30310,1.29800,1.30250,0
2013-03-05,1.30260,1.30750,1.30090,1.30500,0
2013-03-06,1.30480,1.30700,1.29630,1.29660,0
2013-03-07,1.29660,1.31180,1.29630,1.31070,0
2013-03-08,1.31060,1.31340,1.29540,1.30010,0
2013-03-11,1.29950,1.30530,1.29770,1.30450,0
2013-03-12,1.30450,1.30740,1.29900,1.30240,0
2013-03-13,1.30280,1.30650,1.29220,1.29570,0
2013-03-14,1.29610,1.30320,1.29100,1.30020,0
2013-03-15,1.30010,1.31070,1.29970,1.30760,0
2013-03-18,1.29080,1.30760,1.28800,1.29590,0
2013-03-19,1.29570,1.29700,1.28410,1.28660,0
2013-03-20,1.28660,1.29770,1.28540,1.29410,0
2013-03-21,1.29430,1.29550,1.28780,1.28930,0
2013-03-22,1.28950,1.30100,1.28860,1.29880,0
2013-03-25,1.29610,1.30480,1.28290,1.28450,0
2013-03-26,1.28480,1.28900,1.28280,1.28550,0
2013-03-27,1.28550,1.28670,1.27500,1.27760,0
2013-03-28,1.27780,1.28440,1.27530,1.28140,0
2013-03-29,1.28140,1.28370,1.27920,1.28190,0
2013-04-01,1.28090,1.28670,1.27690,1.28420,0
2013-04-02,1.28430,1.28770,1.28070,1.28210,0
2013-04-03,1.28220,1.28640,1.27880,1.28420,0
2013-04-04,1.28420,1.29490,1.27460,1.29320,0
2013-04-05,1.29320,1.30400,1.28970,1.29890,0
2013-04-08,1.29920,1.30370,1.29670,1.30170,0
2013-04-09,1.30170,1.31030,1.30020,1.30790,0
2013-04-10,1.30800,1.31220,1.30500,1.30680,0
2013-04-11,1.30670,1.31380,1.30410,1.31070,0
2013-04-12,1.31060,1.31260,1.30360,1.31070,0
2013-04-15,1.31040,1.31090,1.30210,1.30450,0
2013-04-16,1.30460,1.31990,1.30270,1.31780,0
2013-04-17,1.31790,1.31980,1.30000,1.30350,0
2013-04-18,1.30350,1.30960,1.30190,1.30500,0
2013-04-19,1.30520,1.31270,1.30450,1.30530,0
2013-04-22,1.30630,1.30840,1.30140,1.30610,0
2013-04-23,1.30610,1.30830,1.29720,1.30000,0
2013-04-24,1.30010,1.30330,1.29540,1.30120,0
2013-04-25,1.30110,1.30930,1.29880,1.30090,0
2013-04-26,1.30090,1.30460,1.29900,1.30290,0
2013-04-29,1.30590,1.31150,1.30290,1.30930,0
2013-04-30,1.30930,1.31850,1.30530,1.31660,0
2013-05-01,1.31660,1.32420,1.31580,1.31840,0
2013-05-02,1.31820,1.32140,1.30370,1.30620,0
2013-05-03,1.30620,1.31580,1.30330,1.31140,0
2013-05-06,1.31180,1.31400,1.30520,1.30730,0
2013-05-07,1.30730,1.31310,1.30640,1.30780,0
2013-05-08,1.30780,1.31940,1.30700,1.31570,0
2013-05-09,1.31590,1.31770,1.30080,1.30440,0
2013-05-10,1.30430,1.30500,1.29340,1.29920,0
2013-05-13,1.29770,1.29990,1.29410,1.29810,0
2013-05-14,1.29820,1.30280,1.29150,1.29310,0
2013-05-15,1.29310,1.29420,1.28420,1.28800,0
2013-05-16,1.28790,1.29290,1.28450,1.28830,0
2013-05-17,1.28820,1.28900,1.27950,1.28380,0
2013-05-20,1.28440,1.29010,1.28180,1.28830,0
2013-05-21,1.28840,1.29330,1.28400,1.29050,0
2013-05-22,1.29050,1.29980,1.28320,1.28520,0
2013-05-23,1.28510,1.29550,1.28200,1.29320,0
2013-05-24,1.29320,1.29920,1.29030,1.29320,0
2013-05-27,1.29340,1.29440,1.29330,1.29370,0
2013-05-28,1.29320,1.29490,1.28480,1.28520,0
2013-05-29,1.28520,1.29770,1.28370,1.29390,0
2013-05-30,1.29380,1.30610,1.29310,1.30450,0
2013-05-31,1.30450,1.30590,1.29430,1.29930,0
2013-06-03,1.29900,1.31060,1.29520,1.30690,0
2013-06-04,1.30700,1.31000,1.30410,1.30810,0
2013-06-05,1.30810,1.31150,1.30520,1.30920,0
2013-06-06,1.30910,1.33050,1.30730,1.32380,0
2013-06-07,1.32380,1.32830,1.31910,1.32160,0
2013-06-10,1.32030,1.32680,1.31750,1.32560,0
2013-06-11,1.32780,1.33170,1.32300,1.33120,0
2013-06-12,1.33130,1.33590,1.32640,1.33380,0
2013-06-13,1.33370,1.33900,1.32770,1.33720,0
2013-06-14,1.33720,1.33730,1.32940,1.33450,0
2013-06-17,1.33480,1.33810,1.33160,1.33630,0
2013-06-18,1.33610,1.34150,1.33230,1.33940,0
2013-06-19,1.33930,1.34150,1.32610,1.32950,0
2013-06-20,1.32960,1.33020,1.31610,1.32260,0
2013-06-21,1.32250,1.32530,1.30980,1.31150,0
2013-06-24,1.31040,1.31440,1.30570,1.31220,0
2013-06-25,1.31230,1.31500,1.30630,1.30810,0
2013-06-26,1.30810,1.30870,1.29840,1.30070,0
2013-06-27,1.30070,1.30560,1.29980,1.30370,0
2013-06-28,1.30350,1.31030,1.29900,1.30200,0
2013-07-01,1.30140,1.30690,1.30030,1.30610,0
2013-07-02,1.30620,1.30770,1.29630,1.29820,0
2013-07-03,1.29790,1.30310,1.29210,1.30090,0
2013-07-04,1.30070,1.30230,1.28820,1.29120,0
2013-07-05,1.29120,1.29170,1.28060,1.28270,0
2013-07-08,1.28220,1.28420,1.28180,1.28420,0
2013-07-09,1.28570,1.28950,1.27570,1.27860,0
2013-07-10,1.27850,1.30230,1.27650,1.30230,0
2013-07-11,1.30160,1.31990,1.30070,1.30940,0
2013-07-12,1.30920,1.30980,1.30020,1.30620,0
2013-07-15,1.30670,1.30760,1.29910,1.30660,0
2013-07-16,1.30650,1.31700,1.30520,1.31510,0
2013-07-17,1.31560,1.31700,1.30860,1.31220,0
2013-07-18,1.31230,1.31250,1.30660,1.31110,0
2013-07-19,1.31100,1.31470,1.30880,1.31390,0
2013-07-22,1.31360,1.32160,1.31360,1.31840,0
2013-07-23,1.31830,1.32340,1.31630,1.32220,0
2013-07-24,1.32220,1.32550,1.31770,1.31960,0
2013-07-25,1.31980,1.32940,1.31670,1.32750,0
2013-07-26,1.32760,1.32940,1.32520,1.32750,0
2013-07-29,1.32790,1.32930,1.32400,1.32600,0
2013-07-30,1.32620,1.32960,1.32370,1.32630,0
2013-07-31,1.32630,1.33430,1.32170,1.32960,0
2013-08-01,1.32990,1.33100,1.31980,1.32090,0
2013-08-02,1.32110,1.32920,1.31900,1.32760,0
2013-08-05,1.32790,1.32990,1.32340,1.32610,0
2013-08-06,1.32600,1.33210,1.32460,1.33070,0
2013-08-07,1.33050,1.33430,1.32660,1.33360,0
2013-08-08,1.33360,1.33990,1.33270,1.33800,0
2013-08-09,1.33800,1.33880,1.33340,1.33350,0
2013-08-12,1.33370,1.33420,1.32770,1.32980,0
2013-08-13,1.32990,1.33140,1.32350,1.32600,0
2013-08-14,1.32620,1.32780,1.32390,1.32570,0
2013-08-15,1.32570,1.33600,1.32080,1.33500,0
2013-08-16,1.33490,1.33780,1.33110,1.33280,0
2013-08-19,1.33340,1.33720,1.33150,1.33350,0
2013-08-20,1.33350,1.34500,1.33230,1.34170,0
2013-08-21,1.34170,1.34270,1.33390,1.33560,0
2013-08-22,1.33570,1.33720,1.32980,1.33550,0
2013-08-23,1.33540,1.34070,1.33350,1.33810,0
2013-08-26,1.33820,1.33900,1.33570,1.33690,0
2013-08-27,1.33700,1.33970,1.33260,1.33890,0
2013-08-28,1.33910,1.33970,1.33050,1.33390,0
2013-08-29,1.33400,1.33420,1.32190,1.32370,0
2013-08-30,1.32400,1.32520,1.31790,1.32180,0
2013-09-02,1.32120,1.32250,1.31830,1.31940,0
2013-09-03,1.31930,1.31960,1.31410,1.31650,0
2013-09-04,1.31660,1.32170,1.31590,1.32020,0
2013-09-05,1.32040,1.32190,1.31110,1.31170,0
2013-09-06,1.31170,1.31870,1.31030,1.31770,0
2013-09-09,1.31730,1.32780,1.31650,1.32520,0
2013-09-10,1.32530,1.32740,1.32300,1.32650,0
2013-09-11,1.32640,1.33210,1.32440,1.33100,0
2013-09-12,1.33100,1.33240,1.32550,1.32980,0
2013-09-13,1.32990,1.33190,1.32560,1.32900,0
2013-09-16,1.33660,1.33830,1.33290,1.33350,0
2013-09-17,1.33340,1.33680,1.33250,1.33570,0
2013-09-18,1.33580,1.35390,1.33380,1.35070,0
2013-09-19,1.35080,1.35670,1.35000,1.35280,0
2013-09-20,1.35290,1.35480,1.34980,1.35220,0
2013-09-23,1.35300,1.35430,1.34800,1.34930,0
2013-09-24,1.34920,1.35150,1.34640,1.34690,0
2013-09-25,1.34710,1.35340,1.34630,1.35210,0
2013-09-26,1.35210,1.35250,1.34730,1.34860,0
2013-09-27,1.34870,1.35630,1.34730,1.35220,0
2013-09-30,1.34800,1.35550,1.34770,1.35220,0
2013-10-01,1.35210,1.35850,1.35170,1.35220,0
2013-10-02,1.35230,1.36040,1.35060,1.35810,0
2013-10-03,1.35810,1.36440,1.35770,1.36210,0
2013-10-04,1.36220,1.36300,1.35410,1.35560,0
2013-10-07,1.35620,1.35900,1.35420,1.35760,0
2013-10-08,1.35770,1.36050,1.35570,1.35730,0
2013-10-09,1.35720,1.36030,1.34890,1.35220,0
2013-10-10,1.35220,1.35430,1.34880,1.35250,0
2013-10-11,1.35240,1.35800,1.35190,1.35450,0
2013-10-14,1.35560,1.35950,1.35440,1.35580,0
2013-10-15,1.35580,1.35700,1.34800,1.35240,0
2013-10-16,1.35240,1.35670,1.34740,1.35360,0
2013-10-17,1.35330,1.36790,1.35160,1.36730,0
2013-10-18,1.36710,1.37030,1.36590,1.36820,0
2013-10-21,1.36820,1.36880,1.36510,1.36760,0
2013-10-22,1.36780,1.37910,1.36620,1.37770,0
2013-10-23,1.37780,1.37920,1.37420,1.37750,0
2013-10-24,1.37740,1.38240,1.37680,1.37990,0
2013-10-25,1.37970,1.38310,1.37750,1.38030,0
2013-10-28,1.38060,1.38170,1.37760,1.37850,0
2013-10-29,1.37840,1.38120,1.37370,1.37460,0
2013-10-30,1.37440,1.37790,1.36970,1.37370,0
2013-10-31,1.37340,1.37380,1.35760,1.35860,0
2013-11-01,1.35870,1.35890,1.34780,1.34860,0
2013-11-04,1.34860,1.35220,1.34450,1.35140,0
2013-11-05,1.35130,1.35210,1.34510,1.34740,0
2013-11-06,1.34730,1.35440,1.34670,1.35120,0
2013-11-07,1.35150,1.35280,1.33030,1.34190,0
2013-11-08,1.34170,1.34340,1.33190,1.33690,0
2013-11-11,1.33570,1.34140,1.33430,1.34050,0
2013-11-12,1.34040,1.34540,1.33610,1.34340,0
2013-11-13,1.34340,1.34940,1.33910,1.34860,0
2013-11-14,1.34810,1.34970,1.34200,1.34570,0
2013-11-15,1.34590,1.35030,1.34320,1.34950,0
2013-11-18,1.34960,1.35400,1.34730,1.35050,0
2013-11-19,1.35040,1.35430,1.34870,1.35380,0
2013-11-20,1.35370,1.35750,1.34170,1.34390,0
2013-11-21,1.34380,1.34840,1.34000,1.34800,0
2013-11-22,1.34820,1.35570,1.34620,1.35570,0
2013-11-25,1.35490,1.35590,1.34910,1.35160,0
2013-11-26,1.35160,1.35740,1.35150,1.35720,0
2013-11-27,1.35710,1.36110,1.35570,1.35790,0
2013-11-28,1.35770,1.36140,1.35640,1.36040,0
2013-11-29,1.36050,1.36210,1.35790,1.35860,0
2013-12-02,1.35860,1.36130,1.35250,1.35410,0
2013-12-03,1.35400,1.36110,1.35240,1.35890,0
2013-12-04,1.35880,1.36000,1.35280,1.35920,0
2013-12-05,1.35910,1.36760,1.35460,1.36660,0
2013-12-06,1.36660,1.37050,1.36300,1.37040,0
2013-12-09,1.37130,1.37420,1.36940,1.37380,0
2013-12-10,1.37370,1.37910,1.37340,1.37610,0
2013-12-11,1.37600,1.38070,1.37420,1.37850,0
2013-12-12,1.37840,1.38020,1.37370,1.37520,0
2013-12-13,1.37530,1.37680,1.37090,1.37400,0
2013-12-16,1.37270,1.37960,1.37260,1.37600,0
2013-12-17,1.37610,1.37810,1.37260,1.37670,0
2013-12-18,1.37670,1.38040,1.36770,1.36840,0
2013-12-19,1.36830,1.36920,1.36500,1.36600,0
2013-12-20,1.36620,1.37050,1.36250,1.36680,0
2013-12-23,1.36710,1.37130,1.36660,1.36950,0
2013-12-24,1.36960,1.37030,1.36550,1.36780,0
2013-12-25,1.36780,1.37050,1.36610,1.36790,0
2013-12-26,1.36800,1.36970,1.36650,1.36890,0
2013-12-27,1.36900,1.38810,1.36860,1.37460,0
2013-12-30,1.37550,1.38190,1.37260,1.38020,0
2013-12-31,1.38000,1.38110,1.37410,1.37410,0
2014-01-01,1.37410,1.37670,1.37410,1.37520,0
2014-01-02,1.37590,1.37750,1.36290,1.36700,0
2014-01-03,1.36690,1.36720,1.35820,1.35860,0
2014-01-06,1.35910,1.36510,1.35710,1.36270,0
2014-01-07,1.36270,1.36540,1.35960,1.36140,0
2014-01-08,1.36150,1.36350,1.35550,1.35730,0
2014-01-09,1.35740,1.36290,1.35520,1.36050,0
2014-01-10,1.36060,1.36850,1.35740,1.36680,0
2014-01-13,1.36770,1.36830,1.36380,1.36710,0
2014-01-14,1.36700,1.36960,1.36490,1.36780,0
2014-01-15,1.36770,1.36800,1.35810,1.36050,0
2014-01-16,1.36030,1.36480,1.35830,1.36190,0
2014-01-17,1.36180,1.36190,1.35170,1.35370,0
2014-01-20,1.35370,1.35670,1.35070,1.35510,0
2014-01-21,1.35560,1.35660,1.35170,1.35590,0
2014-01-22,1.35590,1.35800,1.35350,1.35450,0
2014-01-23,1.35450,1.36970,1.35320,1.36950,0
2014-01-24,1.36950,1.37330,1.36650,1.36780,0
2014-01-27,1.36770,1.37120,1.36540,1.36730,0
2014-01-28,1.36720,1.36880,1.36290,1.36680,0
2014-01-29,1.36680,1.36830,1.36030,1.36620,0
2014-01-30,1.36600,1.36650,1.35450,1.35540,0
2014-01-31,1.35540,1.35670,1.34790,1.34870,0
2014-02-03,1.34810,1.35340,1.34760,1.35260,0
2014-02-04,1.35260,1.35360,1.34920,1.35180,0
2014-02-05,1.35170,1.35500,1.34980,1.35310,0
2014-02-06,1.35330,1.36170,1.34900,1.35890,0
2014-02-07,1.35890,1.36390,1.35540,1.36310,0
2014-02-10,1.36140,1.36500,1.36140,1.36440,0
2014-02-11,1.36430,1.36820,1.36290,1.36370,0
2014-02-12,1.36380,1.36510,1.35620,1.35920,0
2014-02-13,1.35920,1.36910,1.35830,1.36780,0
2014-02-14,1.36790,1.37130,1.36730,1.36910,0
2014-02-17,1.37070,1.37220,1.36920,1.37060,0
2014-02-18,1.37050,1.37660,1.36940,1.37570,0
2014-02-19,1.37560,1.37720,1.37260,1.37330,0
2014-02-20,1.37350,1.37620,1.36880,1.37170,0
2014-02-21,1.37180,1.37550,1.37020,1.37360,0
2014-02-24,1.37320,1.37660,1.37080,1.37340,0
2014-02-25,1.37350,1.37630,1.37170,1.37440,0
2014-02-26,1.37440,1.37560,1.36610,1.36860,0
2014-02-27,1.36850,1.37210,1.36420,1.37090,0
2014-02-28,1.37090,1.38230,1.36920,1.37970,0
2014-03-03,1.37570,1.37920,1.37260,1.37340,0
2014-03-04,1.37340,1.37790,1.37210,1.37400,0
2014-03-05,1.37420,1.37440,1.37100,1.37320,0
2014-03-06,1.37320,1.38710,1.37210,1.38590,0
2014-03-07,1.38590,1.39130,1.38530,1.38730,0
2014-03-10,1.38710,1.38960,1.38620,1.38760,0
2014-03-11,1.38770,1.38770,1.38350,1.38580,0
2014-03-12,1.38590,1.39130,1.38430,1.39000,0
2014-03-13,1.39020,1.39640,1.38450,1.38700,0
2014-03-14,1.38700,1.39340,1.38470,1.39110,0
2014-03-17,1.39110,1.39450,1.38800,1.39210,0
2014-03-18,1.39210,1.39360,1.38840,1.39330,0
2014-03-19,1.39330,1.39340,1.38100,1.38150,0
2014-03-20,1.38190,1.38440,1.37510,1.37790,0
2014-03-21,1.37790,1.38100,1.37670,1.37930,0
2014-03-24,1.37980,1.38650,1.37600,1.38370,0
2014-03-25,1.38370,1.38450,1.37540,1.38240,0
